DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230917313,12/10/23 0:00,12/6/23 0:00,1,9,Van Nuys,985,2,662,"BUNCO, GRAND THEFT",1822 0800 0100 1916,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,662,,,,14000    VENTURA                      BL,,34.149,-118.4372
231518658,12/8/23 0:00,12/6/23 0:00,800,15,N Hollywood,1525,2,649,DOCUMENT FORGERY / STOLEN FELONY,935,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,6400    LAUREL CANYON                BL,,34.1867,-118.3965
231016866,12/6/23 0:00,12/6/23 0:00,1330,10,West Valley,1061,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0400 0447 0913 0416 0446,45,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5400    TAMPA                        AV,,34.169,-118.5535
231518759,12/11/23 0:00,12/6/23 0:00,1650,15,N Hollywood,1505,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1602 0385 0344,64,F,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,7400    IRVINE                       AV,,34.2048,-118.3856
232018927,12/6/23 0:00,12/6/23 0:00,2230,20,Olympic,2045,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2024 0445 0449 1206 0561 0913 0334,42,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,900    FEDORA                       ST,,34.0545,-118.2976
231421355,12/6/23 0:00,12/6/23 0:00,1920,14,Pacific,1415,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700    LINCOLN                      BL,,33.9997,-118.4645
230320912,12/7/23 0:00,12/6/23 0:00,1710,3,Southwest,318,1,761,BRANDISH WEAPON,0334 2004 0421 1822,27,X,X,210,RESTAURANT/FAST FOOD,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,1300 W  ADAMS                        BL,,34.0348,-118.2876
231718755,12/6/23 0:00,12/6/23 0:00,45,17,Devonshire,1764,2,888,TRESPASSING,1501,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,888,,,,9300    TAMPA                        AV,,34.244,-118.5583
230125871,12/6/23 0:00,12/6/23 0:00,1825,1,Central,162,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,20,M,H,404,DEPARTMENT STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 W  7TH                          ST,,34.048,-118.2577
230125850,12/6/23 0:00,12/6/23 0:00,1535,1,Central,111,2,354,THEFT OF IDENTITY,0377 1822,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,600 N  HILL                         PL,,34.0599,-118.2426
231116604,12/6/23 0:00,12/6/23 0:00,1330,11,Northeast,1116,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0446 0416,27,M,X,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5300    IRVINGTON                    PL,,34.1157,-118.2018
231321656,12/6/23 0:00,12/6/23 0:00,500,13,Newton,1395,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  70TH                         ST,,33.9762,-118.2674
230125758,12/6/23 0:00,12/6/23 0:00,2300,1,Central,192,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,,,,1300 S  HOPE                         ST,,34.0395,-118.2657
230917204,12/7/23 0:00,12/6/23 0:00,1921,9,Van Nuys,966,1,310,BURGLARY,0344 1609,42,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5300    BUFFALO                      AV,,34.1666,-118.4302
230125717,12/6/23 0:00,12/6/23 0:00,120,1,Central,135,1,330,BURGLARY FROM VEHICLE,0344 1307,0,M,O,101,STREET,,,IC,Invest Cont,330,,,,200 S  LOS ANGELES                  ST,,34.0495,-118.2458
230125716,12/6/23 0:00,12/6/23 0:00,900,1,Central,157,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 1218,34,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,500    TOWNE                        AV,,34.043,-118.242
231321689,12/7/23 0:00,12/6/23 0:00,1800,13,Newton,1377,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,53RD,HOLMES,33.9946,-118.2411
231614735,12/6/23 0:00,12/6/23 0:00,1300,16,Foothill,1658,2,900,VIOLATION OF COURT ORDER,2038 0913,61,M,W,101,STREET,,,AA,Adult Arrest,900,,,,6800    GREELEY                      ST,,34.2486,-118.2794
231719007,12/9/23 0:00,12/6/23 0:00,1610,17,Devonshire,1785,2,354,THEFT OF IDENTITY,1822 0929 0935,0,,,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,18500    PRAIRIE                      ST,,34.2391,-118.5361
231016913,12/7/23 0:00,12/6/23 0:00,1030,10,West Valley,1099,2,624,BATTERY - SIMPLE ASSAULT,0913 0562 1202 0400 0444 1414 2003,71,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,15900    ROYAL OAK                    RD,,34.1434,-118.479
230817794,12/6/23 0:00,12/6/23 0:00,1900,8,West LA,815,2,888,TRESPASSING,1501,61,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,500    VETERAN                      AV,,34.0701,-118.4594
230817793,12/6/23 0:00,12/6/23 0:00,1100,8,West LA,834,1,310,BURGLARY,1822 0344,86,F,O,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,10700    ROCHESTER                    AV,,34.058,-118.4351
231518619,12/7/23 0:00,12/6/23 0:00,1900,15,N Hollywood,1532,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416,29,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,12400    VICTORY                      BL,,34.1867,-118.4031
231116577,12/6/23 0:00,12/6/23 0:00,700,11,Northeast,1145,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,53,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,2300    ALLESANDRO                   ST,,34.0958,-118.2535
231421304,12/6/23 0:00,12/6/23 0:00,1003,14,Pacific,1494,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,700    WORLD WAY,,33.9431,-118.401
230320911,12/7/23 0:00,12/6/23 0:00,1710,3,Southwest,318,1,761,BRANDISH WEAPON,0334 2004 0421 1822,18,F,H,210,RESTAURANT/FAST FOOD,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,1300 W  ADAMS                        BL,,34.0348,-118.2876
230222250,12/7/23 0:00,12/6/23 0:00,2330,2,Rampart,245,1,220,ATTEMPTED ROBBERY,1822 0334 0411 0906,20,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,2300 W  6TH                          ST,,34.0605,-118.277
230718036,12/6/23 0:00,12/6/23 0:00,1400,7,Wilshire,769,1,210,ROBBERY,0302 0308 0431 1822,0,M,A,124,BUS STOP,102,HAND GUN,IC,Invest Cont,210,,,,PICO                         BL,4TH                          AV,34.0473,-118.3213
231421432,12/7/23 0:00,12/6/23 0:00,1800,14,Pacific,1483,1,330,BURGLARY FROM VEHICLE,0344 1307,35,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,8000    REDLANDS                     ST,,33.9581,-118.434
230415157,12/7/23 0:00,12/6/23 0:00,2000,4,Hollenbeck,499,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,57,M,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,740,,,,1500    CALZONA                      ST,,34.0153,-118.1965
231421321,12/6/23 0:00,12/6/23 0:00,1030,14,Pacific,1496,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0446 1814 2000,23,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5900 W  CENTURY                      BL,,33.9456,-118.3932
231718865,12/6/23 0:00,12/6/23 0:00,1130,17,Devonshire,1718,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 1814,43,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,11100    DEMPSEY                      AV,,34.2728,-118.477
230125835,12/7/23 0:00,12/6/23 0:00,1940,1,Central,153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307,67,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,600 S  BROADWAY,,34.0466,-118.252
231224449,12/6/23 0:00,12/6/23 0:00,945,12,77th Street,1209,2,623,BATTERY POLICE (SIMPLE),1212 0447 0416 0400 2004 1822,0,X,X,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,623,,,,52ND                         PL,FLOWER,33.9957,-118.281
230415127,12/6/23 0:00,12/6/23 0:00,2130,4,Hollenbeck,478,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0444 1814,68,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,600 S  CONCORD                      ST,,34.0316,-118.2005
230516573,12/6/23 0:00,12/6/23 0:00,5,5,Harbor,567,1,210,ROBBERY,0202 1822 0327 0209 0344 0378 0334 0302 0337 1402,0,X,X,202,LIQUOR STORE,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,2200 S  PACIFIC                      AV,,33.7243,-118.288
230125743,12/6/23 0:00,12/6/23 0:00,1350,1,Central,162,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 S  FLOWER                       ST,,34.0487,-118.2588
230125740,12/6/23 0:00,12/6/23 0:00,1555,1,Central,152,2,888,TRESPASSING,1501 2004 0910,0,X,X,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
231518755,12/8/23 0:00,12/6/23 0:00,1912,15,N Hollywood,1503,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,38,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,7400    BELLINGHAM                   AV,,34.2052,-118.3989
230222318,12/6/23 0:00,12/6/23 0:00,1600,2,Rampart,256,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2021 0325 0104 0601 1822,0,X,X,403,DRUG STORE,,,IC,Invest Cont,442,,,,1700 W  6TH                          ST,,34.0573,-118.2699
230415119,12/6/23 0:00,12/6/23 0:00,1830,4,Hollenbeck,467,2,624,BATTERY - SIMPLE ASSAULT,0445 0416 1259,17,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,100 S  SOTO                         ST,,34.0438,-118.2098
231518670,12/9/23 0:00,12/6/23 0:00,1800,15,N Hollywood,1544,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,12200    HUSTON                       ST,,34.1594,-118.3987
231224533,12/7/23 0:00,12/6/23 0:00,1000,12,77th Street,1248,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0421,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,6400 S  HOOVER                       ST,,33.9792,-118.2893
230125691,12/6/23 0:00,12/6/23 0:00,800,1,Central,148,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400    STANFORD                     AV,,34.044,-118.24
230125855,12/7/23 0:00,12/6/23 0:00,1700,1,Central,163,1,330,BURGLARY FROM VEHICLE,344,0,X,X,108,PARKING LOT,,,IC,Invest Cont,330,,,,800 S  BROADWAY,,34.0437,-118.2547
231718790,12/6/23 0:00,12/6/23 0:00,1100,17,Devonshire,1757,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",302,67,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,,,,16900    DEVONSHIRE                   ST,,34.2575,-118.5004
231718861,12/7/23 0:00,12/6/23 0:00,2000,17,Devonshire,1737,2,662,"BUNCO, GRAND THEFT",701,26,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,16400    LUDLOW                       ST,,34.2711,-118.4891
231116568,12/6/23 0:00,12/6/23 0:00,1000,11,Northeast,1162,2,888,TRESPASSING,1402 0907,0,X,X,908,MTA - RED LINE - VERMONT/SUNSET,,,AA,Adult Arrest,888,,,,1500 N  VERMONT                      AV,,34.0982,-118.2918
230618673,12/6/23 0:00,12/6/23 0:00,1830,6,Hollywood,645,2,901,VIOLATION OF RESTRAINING ORDER,1202 2038,64,M,W,108,PARKING LOT,,,IC,Invest Cont,901,,,,1700 N  HIGHLAND                     AV,,34.1006,-118.3417
231016869,12/6/23 0:00,12/6/23 0:00,810,10,West Valley,1012,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0450,37,F,W,102,SIDEWALK,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,RHEA,VALERIO,34.2047,-118.5416
230125840,12/7/23 0:00,12/6/23 0:00,700,1,Central,119,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2034 0344 2050,44,M,F,810,AMTRAK TRAIN,,,IC,Invest Cont,341,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
231518681,12/8/23 0:00,12/6/23 0:00,836,15,N Hollywood,1585,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,46,F,W,717,HEALTH SPA/GYM,,,IC,Invest Cont,341,,,,11200    VENTURA                      BL,,34.143,-118.3727
231224377,12/6/23 0:00,12/6/23 0:00,340,12,77th Street,1239,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 W  61ST                         ST,,33.9842,-118.2842
231421567,12/7/23 0:00,12/6/23 0:00,1550,14,Pacific,1415,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,28,F,W,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,900    ELKHART                      PL,,33.9995,-118.4612
231421329,12/6/23 0:00,12/6/23 0:00,1555,14,Pacific,1434,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 0344,36,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,3700    MAY                          ST,,34.0039,-118.441
232018870,12/6/23 0:00,12/6/23 0:00,1340,20,Olympic,2038,2,662,"BUNCO, GRAND THEFT",0800 0701 1822,51,F,H,101,STREET,,,IC,Invest Cont,662,,,,WILSHIRE,VERMONT,34.0618,-118.2917
230222240,12/6/23 0:00,12/6/23 0:00,1705,2,Rampart,256,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,0,X,X,235,PHARMACY INSIDE STORE OR SUPERMARKET*,,,IC,Invest Cont,442,,,,1700 W  6TH                          ST,,34.0573,-118.2699
231224539,12/8/23 0:00,12/6/23 0:00,1200,12,77th Street,1263,1,310,BURGLARY,1273 1601 0321 0344 1822 0216 0206,29,M,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1600 W  84TH                         ST,,33.9627,-118.3047
230917202,12/7/23 0:00,12/6/23 0:00,1640,9,Van Nuys,939,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 0416,29,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6100    LONGRIDGE                    AV,,34.1817,-118.4214
230222285,12/6/23 0:00,12/6/23 0:00,1250,2,Rampart,246,2,888,TRESPASSING,1822 0910,22,X,X,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,888,,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
231718792,12/6/23 0:00,12/6/23 0:00,1300,17,Devonshire,1764,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9300    SHIRLEY                      AV,,34.2391,-118.558
231614747,12/6/23 0:00,12/6/23 0:00,2030,16,Foothill,1681,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325,33,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,8500    LAUREL CANYON                BL,,34.2251,-118.4039
232117392,12/7/23 0:00,12/6/23 0:00,2130,21,Topanga,2111,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,23600    STRATHERN                    ST,,34.215,-118.6407
231421380,12/7/23 0:00,12/6/23 0:00,2100,14,Pacific,1474,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,102,SIDEWALK,,,IC,Invest Cont,522,,,,7100 W  85TH                         ST,,33.9607,-118.4167
230125865,12/6/23 0:00,12/6/23 0:00,1620,1,Central,164,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,37,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  SPRING                       ST,,34.046,-118.251
230817778,12/6/23 0:00,12/6/23 0:00,1745,8,West LA,882,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,102,SIDEWALK,,,IC,Invest Cont,522,,,,2200    SAWTELLE                     BL,,34.0382,-118.4412
230817895,12/9/23 0:00,12/6/23 0:00,624,8,West LA,816,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,19,F,W,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,600    KELTON                       AV,,34.0665,-118.4534
230917198,12/6/23 0:00,12/6/23 0:00,2130,9,Van Nuys,969,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000,28,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,12600    RIVERSIDE                    DR,,34.1576,-118.4074
231321669,12/6/23 0:00,12/6/23 0:00,910,13,Newton,1333,1,210,ROBBERY,1822 0104 0945 0325 0416,0,X,X,405,CLOTHING STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3200 S  CENTRAL                      AV,,34.0174,-118.2621
231820419,12/6/23 0:00,12/6/23 0:00,615,18,Southeast,1863,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0385,55,F,H,101,STREET,,,IC,Invest Cont,331,,,,600 E  116TH                        PL,,33.9283,-118.2652
230618719,12/7/23 0:00,12/6/23 0:00,1530,6,Hollywood,631,1,310,BURGLARY,1822 1307 0344,71,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,9000    ORIOLE                       WY,,34.0969,-118.3878
231016879,12/6/23 0:00,12/6/23 0:00,1820,10,West Valley,1008,2,900,VIOLATION OF COURT ORDER,0913 0361 2038,11,M,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,,,IC,Invest Cont,900,,,,16800    SATICOY                      ST,,34.2084,-118.499
231116571,12/6/23 0:00,12/6/23 0:00,458,11,Northeast,1134,1,310,BURGLARY,1822 0342 0329 0358 0344 1300 0321,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2300    SAN FERNANDO                 RD,,34.1046,-118.2384
230415100,12/6/23 0:00,12/6/23 0:00,137,4,Hollenbeck,407,1,330,BURGLARY FROM VEHICLE,1300 1302 0329 0344 1309,0,X,X,108,PARKING LOT,,,IC,Invest Cont,330,,,,4500 N  HUNTINGTON DR,,34.0881,-118.1877
231224444,12/6/23 0:00,12/6/23 0:00,800,12,77th Street,1265,1,310,BURGLARY,0344 1202,61,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500 W  85TH                         ST,,33.9609,-118.3025
231718789,12/6/23 0:00,12/6/23 0:00,1100,17,Devonshire,1757,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",302,23,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,,,,16900    DEVONSHIRE                   ST,,34.2575,-118.5004
230817798,12/7/23 0:00,12/6/23 0:00,2000,8,West LA,898,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2900 S  CANFIELD                     AV,,34.0358,-118.3929
230125980,12/6/23 0:00,12/6/23 0:00,2107,1,Central,182,1,330,BURGLARY FROM VEHICLE,0329 0344 1307 1609,24,F,K,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,330,,,,600 W  9TH                          ST,,34.0451,-118.2604
230201154,12/6/23 0:00,12/6/23 0:00,1235,2,Rampart,246,2,946,OTHER MISCELLANEOUS CRIME,2004 1402 1822,40,M,O,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,946,998,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
231518562,12/6/23 0:00,12/6/23 0:00,150,15,N Hollywood,1545,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0419 2027,34,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5200    AGNES                        AV,,34.1649,-118.3954
232117376,12/6/23 0:00,12/6/23 0:00,1500,21,Topanga,2156,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),325,35,M,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343,,,,21900    VANOWEN                      ST,,34.1938,-118.6044
230125866,12/6/23 0:00,12/6/23 0:00,1620,1,Central,164,2,624,BATTERY - SIMPLE ASSAULT,400,51,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  SPRING                       ST,,34.046,-118.251
231820436,12/6/23 0:00,12/6/23 0:00,1440,18,Southeast,1806,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0447 1202 2000 1814 0416 0429 0913,64,M,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,800 E  90TH                         ST,,33.9547,-118.2608
230415253,12/11/23 0:00,12/6/23 0:00,2000,4,Hollenbeck,478,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0329 0385 0344,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,331,,,,E  7TH                          ST,S  CONCORD                      ST,34.0266,-118.2042
230320946,12/7/23 0:00,12/6/23 0:00,1000,3,Southwest,334,2,662,"BUNCO, GRAND THEFT",0701 0800 0344 0113 1822,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,4300 W  ADAMS                        BL,,34.0326,-118.3332
230516589,12/6/23 0:00,12/6/23 0:00,1310,5,Harbor,563,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344,0,X,X,402,MARKET,,,IC,Invest Cont,442,,,,1200 S  GAFFEY                       ST,,33.7331,-118.2924
231016944,12/8/23 0:00,12/6/23 0:00,1440,10,West Valley,1067,1,310,BURGLARY,0344 1822 1202 0321 1609 0352,70,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    OAK PARK                     AV,,34.166,-118.5043
231917520,12/6/23 0:00,12/6/23 0:00,1600,19,Mission,1925,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14400    BEAVER                       ST,,34.2956,-118.447
230718224,12/6/23 0:00,12/6/23 0:00,1420,7,Wilshire,774,2,354,THEFT OF IDENTITY,0922 0929 0930,31,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1800 S  ORANGE                       DR,,34.043,-118.3488
231421375,12/7/23 0:00,12/6/23 0:00,1800,14,Pacific,1406,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,10500    NATIONAL                     BL,,34.0296,-118.4125
230817812,12/7/23 0:00,12/6/23 0:00,2150,8,West LA,841,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0346,0,X,X,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,440,,,,12000    WILSHIRE                     BL,,34.0453,-118.466
230718085,12/7/23 0:00,12/6/23 0:00,1830,7,Wilshire,702,1,310,BURGLARY,1609 0358 0344 1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,7300    MELROSE                      AV,,34.0836,-118.3487
230222165,12/6/23 0:00,12/6/23 0:00,5,2,Rampart,202,2,624,BATTERY - SIMPLE ASSAULT,1822 0444 1266,50,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4600    SANTA MONICA                 BL,,34.0909,-118.2893
230320896,12/7/23 0:00,12/6/23 0:00,800,3,Southwest,331,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,22,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,341,,,,5000 W  JEFFERSON                    BL,,34.0255,-118.352
230125749,12/6/23 0:00,12/6/23 0:00,2340,1,Central,152,1,210,ROBBERY,0910 0400 0327 0344,46,M,H,835,7TH AND METRO CENTER (NOT LINE SPECIFIC),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
231116612,12/7/23 0:00,12/6/23 0:00,1500,11,Northeast,1143,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3100    ROWENA                       AV,,34.1092,-118.2713
231820399,12/6/23 0:00,12/6/23 0:00,130,18,Southeast,1844,1,310,BURGLARY,0913 1607 0329 0321,58,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 E  IMPERIAL                     HY,,33.9345,-118.2623
